Code,Name,Market,현금배당수익률(%)_당기,주당 현금배당금(원)
334970,프레스티지바이오로직스,KOSDAQ,0,0
226950,올릭스,KOSDAQ,0,0
036420,콘텐트리중앙,KOSPI,0,0
097230,HJ중공업,KOSPI,0,0
011810,STX,KOSPI,0,0
121800,비덴트,KOSDAQ,0,0
037270,YG PLUS,KOSPI,0,0
101670,하이드로리튬,KOSDAQ,0,0
123860,아나패스,KOSDAQ,0,0
322310,오로스테크놀로지,KOSDAQ,0,0
451760,컨텍,KOSDAQ,0,0
950170,JTC,KOSDAQ,0,0
150840,인트로메딕,KOSDAQ,0,0
047560,이스트소프트,KOSDAQ,0,0
117730,티로보틱스,KOSDAQ,0,0
001780,알루코,KOSPI,0,0
001470,삼부토건,KOSPI,0,0
138580,비즈니스온,KOSDAQ,0,0
061970,LB세미콘,KOSDAQ,0,0
112290,와이씨켐,KOSDAQ,0,0
041020,폴라리스오피스,KOSDAQ,0,0
432720,퀄리타스반도체,KOSDAQ,0,0
00088K,한화3우B,KOSPI,0,0
025770,한국정보통신,KOSDAQ,0,0
000500,가온전선,KOSPI,0,0
039840,디오,KOSDAQ,0,0
357550,석경에이티,KOSDAQ,0,0
437730,삼현,KOSDAQ,0,0
298830,슈어소프트테크,KOSDAQ,0,0
397030,에이프릴바이오,KOSDAQ,0,0
077360,덕산하이메탈,KOSDAQ,0,0
298690,에어부산,KOSPI,0,0
051370,인터플렉스,KOSDAQ,0,0
059090,미코,KOSDAQ,0,0
004700,조광피혁,KOSPI,0,0
005690,파미셀,KOSPI,0,0
093230,이아이디,KOSPI,0,0
095700,제넥신,KOSDAQ,0,0
441270,파인엠텍,KOSDAQ,0,0
263720,디앤씨미디어,KOSDAQ,0,0
100790,미래에셋벤처투자,KOSDAQ,0,0
084680,이월드,KOSPI,0,0
012030,DB,KOSPI,0,0
052020,에스티큐브,KOSDAQ,0,0
126340,비나텍,KOSDAQ,0,0
003580,HLB글로벌,KOSPI,0,0
058820,CMG제약,KOSDAQ,0,0
304100,솔트룩스,KOSDAQ,0,0
018470,조일알미늄,KOSPI,0,0
354320,알멕,KOSDAQ,0,0
041960,코미팜,KOSDAQ,0,0
220100,퓨쳐켐,KOSDAQ,0,0
064800,젬백스링크,KOSDAQ,0,0
077970,STX엔진,KOSPI,0,0
090360,로보스타,KOSDAQ,0,0
036620,감성코퍼레이션,KOSDAQ,0,0
004560,현대비앤지스틸,KOSPI,0,0
108490,로보티즈,KOSDAQ,0,0
056080,유진로봇,KOSDAQ,0,0
278650,HLB바이오스텝,KOSDAQ,0,0
024850,HLB이노베이션,KOSDAQ,0,0
060150,인선이엔티,KOSDAQ,0,0
235980,메드팩토,KOSDAQ,0,0
268600,셀리버리,KOSDAQ,0,0
078160,메디포스트,KOSDAQ,0,0
020120,키다리스튜디오,KOSPI,0,0
290670,대보마그네틱,KOSDAQ,0,0
168360,펨트론,KOSDAQ,0,0
365590,하이딥,KOSDAQ,0,0
003555,LG우,KOSPI,0,0
205100,엑셈,KOSDAQ,0,0
321820,아티스트유나이티드,KOSDAQ,0,0
140670,알에스오토메이션,KOSDAQ,0,0
038540,상상인,KOSDAQ,0,0
016790,카나리아바이오,KOSDAQ,0,0
073570,리튬포어스,KOSDAQ,0,0
322510,제이엘케이,KOSDAQ,0,0
090710,휴림로봇,KOSDAQ,0,0
030210,다올투자증권,KOSPI,0,150
065560,녹원씨엔아이,KOSDAQ,0,0
236200,슈프리마,KOSDAQ,0,0
011000,진원생명과학,KOSPI,0,0
010955,S-Oil우,KOSPI,0,0
363280,티와이홀딩스,KOSPI,0,0
039980,폴라리스AI,KOSDAQ,0,0
097955,CJ제일제당 우,KOSPI,0,0
060590,씨티씨바이오,KOSDAQ,0,0
462520,조선내화,KOSPI,0,0
001080,만호제강,KOSPI,0,0
085670,뉴프렉스,KOSDAQ,0,0
156100,엘앤케이바이오,KOSDAQ,0,0
024810,이화전기,KOSDAQ,0,0
411080,샌즈랩,KOSDAQ,0,0
246710,티앤알바이오팹,KOSDAQ,0,0
067000,조이시티,KOSDAQ,0,0
183490,엔지켐생명과학,KOSDAQ,0,0
010580,에스엠벡셀,KOSPI,0,0
064820,케이프,KOSDAQ,0,0
042420,네오위즈홀딩스,KOSDAQ,0,0
011330,유니켐,KOSPI,0,0
377450,리파인,KOSDAQ,0,0
382800,지앤비에스 에코,KOSDAQ,0,0
028100,동아지질,KOSPI,0,500
138610,나이벡,KOSDAQ,0,0
300080,플리토,KOSDAQ,0,0
206560,덱스터,KOSDAQ,0,0
042520,한스바이오메드,KOSDAQ,0,0
080420,모다이노칩,KOSDAQ,0,0
191420,테고사이언스,KOSDAQ,0,0
290550,디케이티,KOSDAQ,0,0
000520,삼일제약,KOSPI,0,0
043610,지니뮤직,KOSDAQ,0,0
220260,켐트로스,KOSDAQ,0,0
950220,네오이뮨텍,KOSDAQ,0,0
088390,이녹스,KOSDAQ,0,0
451250,삐아,KOSDAQ,0,0
045970,코아시아,KOSDAQ,0,0
066790,씨씨에스,KOSDAQ,0,0
365270,큐라클,KOSDAQ,0,0
011785,금호석유우,KOSPI,0,0
109070,주성코퍼레이션,KOSPI,0,0
045390,대아티아이,KOSDAQ,0,0
371950,풍원정밀,KOSDAQ,0,0
207760,미스터블루,KOSDAQ,0,0
060570,드림어스컴퍼니,KOSDAQ,0,0
019680,대교,KOSPI,0,0
388720,유일로보틱스,KOSDAQ,0,0
402490,그린리소스,KOSDAQ,0,0
032820,우리기술,KOSDAQ,0,0
297090,씨에스베어링,KOSDAQ,0,0
092200,디아이씨,KOSPI,0,0
298000,효성화학,KOSPI,0,0
083790,CG인바이츠,KOSDAQ,0,0
067390,아스트,KOSDAQ,0,0
109610,에스와이,KOSDAQ,0,0
086980,쇼박스,KOSDAQ,0,0
160980,싸이맥스,KOSDAQ,0,0
048870,시너지이노베이션,KOSDAQ,0,0
219130,타이거일렉,KOSDAQ,0,0
190510,나무가,KOSDAQ,0,0
950130,엑세스바이오,KOSDAQ,0,0
200470,에이팩트,KOSDAQ,0,0
006340,대원전선,KOSPI,0,0
900290,GRT,KOSDAQ,0,0
084990,헬릭스미스,KOSDAQ,0,0
452430,사피엔반도체,KOSDAQ,0,0
033340,좋은사람들,KOSDAQ,0,0
370090,퓨런티어,KOSDAQ,0,0
321550,티움바이오,KOSDAQ,0,0
388870,파로스아이바이오,KOSDAQ,0,0
048550,SM C&C,KOSDAQ,0,0
182360,큐브엔터,KOSDAQ,0,0
199430,케이엔알시스템,KOSDAQ,0,0
063080,컴투스홀딩스,KOSDAQ,0,0
424960,스마트레이더시스템,KOSDAQ,0,0
396270,넥스트칩,KOSDAQ,0,0
228670,레이,KOSDAQ,0,0
289220,자이언트스텝,KOSDAQ,0,0
432430,와이랩,KOSDAQ,0,0
027970,한국제지,KOSPI,0,0
084650,랩지노믹스,KOSDAQ,0,0
251370,와이엠티,KOSDAQ,0,0
472850,폰드그룹,KOSDAQ,0,0
214420,토니모리,KOSPI,0,0
036220,오상헬스케어,KOSDAQ,0,2000
005945,NH투자증권우,KOSPI,0,0
009155,삼성전기우,KOSPI,0,0
057880,피에이치씨,KOSDAQ,0,0
461030,아이엠비디엑스,KOSDAQ,0,0
330860,네패스아크,KOSDAQ,0,0
005389,현대차3우B,KOSPI,0,0
000680,LS네트웍스,KOSPI,0,0
328130,루닛,KOSDAQ,0,0
047920,HLB제약,KOSDAQ,0,0
365340,성일하이텍,KOSDAQ,0,0
399720,가온칩스,KOSDAQ,0,0
082740,한화엔진,KOSPI,0,0
178320,서진시스템,KOSDAQ,0,0
000400,롯데손해보험,KOSPI,0,0
025900,동화기업,KOSDAQ,0,0
204270,제이앤티씨,KOSDAQ,0,0
232140,와이씨,KOSDAQ,0,0
140410,메지온,KOSDAQ,0,0
003620,KG모빌리티,KOSPI,0,0
039200,오스코텍,KOSDAQ,0,0
005420,코스모화학,KOSPI,0,0
298380,에이비엘바이오,KOSDAQ,0,0
393890,더블유씨피,KOSDAQ,0,0
253450,스튜디오드래곤,KOSDAQ,0,0
336260,두산퓨얼셀,KOSPI,0,0
137310,에스디바이오센서,KOSPI,0,0
248070,솔루엠,KOSPI,0,0
006360,GS건설,KOSPI,0,0
078600,대주전자재료,KOSDAQ,0,0
281740,레이크머티리얼즈,KOSDAQ,0,0
047040,대우건설,KOSPI,0,0
085660,차바이오텍,KOSDAQ,0,0
213420,덕산네오룩스,KOSDAQ GLOBAL,0,0
137400,피엔티,KOSDAQ GLOBAL,0,0
222080,씨아이에스,KOSDAQ,0,0
025320,시노펙스,KOSDAQ,0,0
093370,후성,KOSPI,0,0
418550,제이오,KOSDAQ,0,0
100090,SK오션플랜트,KOSPI,0,0
352480,씨앤씨인터내셔널,KOSDAQ,0,0
080220,제주반도체,KOSDAQ,0,0
048410,현대바이오,KOSDAQ,0,0
287410,제이시스메디칼,KOSDAQ,0,0
115450,HLB테라퓨틱스,KOSDAQ,0,0
317330,덕산테코피아,KOSDAQ,0,0
020560,아시아나항공,KOSPI,0,0
036540,SFA반도체,KOSDAQ,0,0
119860,커넥트웨이브,KOSDAQ,0,0
271940,일진하이솔루스,KOSPI,0,0
225570,넥슨게임즈,KOSDAQ,0,0
131290,티에스이,KOSDAQ GLOBAL,0,0
440110,파두,KOSDAQ,0,0
078130,국일제지,KOSDAQ,0,0
085620,미래에셋생명,KOSPI,0,0
089590,제주항공,KOSPI,0,0
257720,실리콘투,KOSDAQ,0,0
950160,코오롱티슈진,KOSDAQ,0,0
112040,위메이드,KOSDAQ,0,0
457190,이수스페셜티케미컬,KOSPI,0,0
348340,뉴로메카,KOSDAQ,0,0
035760,CJ ENM,KOSDAQ GLOBAL,0,0
034220,LG디스플레이,KOSPI,0,0
088980,맥쿼리인프라,KOSPI,0,0
001570,금양,KOSPI,0,0
005387,현대차2우B,KOSPI,0,0
066970,엘앤에프,KOSPI,0,0
326030,SK바이오팜,KOSPI,0,0
450080,에코프로머티,KOSPI,0,0
010140,삼성중공업,KOSPI,0,0
009540,HD한국조선해양,KOSPI,0,0
196170,알테오젠,KOSDAQ GLOBAL,0,0
042660,한화오션,KOSPI,0,0
402340,SK스퀘어,KOSPI,0,0
096770,SK이노베이션,KOSPI,0,0
034020,두산에너빌리티,KOSPI,0,0
329180,HD현대중공업,KOSPI,0,0
259960,크래프톤,KOSPI,0,0
028300,HLB,KOSDAQ,0,0
086520,에코프로,KOSDAQ,0,0
015760,한국전력,KOSPI,0,0
247540,에코프로비엠,KOSDAQ GLOBAL,0,0
005935,삼성전자우,KOSPI,0,0
207940,삼성바이오로직스,KOSPI,0,0
373220,LG에너지솔루션,KOSPI,0,0
028050,삼성E&A,KOSPI,0,0
348370,엔켐,KOSDAQ,0,0
005070,코스모신소재,KOSPI,0,0
141080,리가켐바이오,KOSDAQ GLOBAL,0,0
067630,HLB생명과학,KOSDAQ,0,0
240810,원익IPS,KOSDAQ GLOBAL,0,0
293490,카카오게임즈,KOSDAQ GLOBAL,0,0
009420,한올바이오파마,KOSPI,0,0
051915,LG화학우,KOSPI,0,0
263750,펄어비스,KOSDAQ GLOBAL,0,0
278470,에이피알,KOSPI,0,0
073240,금호타이어,KOSPI,0,0
145020,휴젤,KOSDAQ GLOBAL,0,0
001440,대한전선,KOSPI,0,0
036460,한국가스공사,KOSPI,0,0
454910,두산로보틱스,KOSPI,0,0
000250,삼천당제약,KOSDAQ,0,0
010620,HD현대미포,KOSPI,0,0
277810,레인보우로보틱스,KOSDAQ,0,0
005385,현대차우,KOSPI,0,0
068760,셀트리온제약,KOSDAQ,0,0
361610,SK아이이테크놀로지,KOSPI,0,0
011790,SKC,KOSPI,0,0
302440,SK바이오사이언스,KOSPI,0,0
377300,카카오페이,KOSPI,0,0
251270,넷마블,KOSPI,0,0
278280,천보,KOSDAQ GLOBAL,0,0
032350,롯데관광개발,KOSPI,0,0
064550,바이오니아,KOSDAQ,0,0
018290,브이티,KOSDAQ,0,0
252990,샘씨엔에스,KOSDAQ,0,0
033640,네패스,KOSDAQ,0,0
078350,한양디지텍,KOSDAQ,0,0
256840,한국비엔씨,KOSDAQ,0,0
092040,아미코젠,KOSDAQ,0,0
425420,티에프이,KOSDAQ,0,0
377740,바이오노트,KOSPI,0,200
304360,에스바이오메딕스,KOSDAQ,0,0
347850,디앤디파마텍,KOSDAQ,0,0
053030,바이넥스,KOSDAQ,0,0
101360,에코앤드림,KOSDAQ,0,0
044490,태웅,KOSDAQ,0,0
249420,일동제약,KOSPI,0,0
412540,제일엠앤에스,KOSDAQ,0,0
003000,부광약품,KOSPI,0,0
443670,에스피소프트,KOSDAQ,0,0
071970,STX중공업,KOSPI,0,0
011930,신성이엔지,KOSPI,0,0
084850,아이티엠반도체,KOSDAQ GLOBAL,0,0
372320,큐로셀,KOSDAQ,0,0
108860,셀바스AI,KOSDAQ,0,0
230360,에코마케팅,KOSDAQ GLOBAL,0,200
071320,지역난방공사,KOSPI,0,0
241710,코스메카코리아,KOSDAQ,0,0
094800,맵스리얼티1,KOSPI,0,0
051905,LG생활건강우,KOSPI,0,0
089980,상아프론테크,KOSDAQ,0,0
101730,위메이드맥스,KOSDAQ,0,0
042000,카페24,KOSDAQ,0,0
00104K,CJ4우(전환),KOSPI,0,0
323990,박셀바이오,KOSDAQ,0,0
338220,뷰노,KOSDAQ,0,0
118990,모트렉스,KOSDAQ,0,0
115390,락앤락,KOSPI,0,0
003545,대신증권우,KOSPI,0,0
114810,한솔아이원스,KOSDAQ,0,0
064290,인텍플러스,KOSDAQ,0,0
299900,위지윅스튜디오,KOSDAQ,0,0
007460,에이프로젠,KOSPI,0,0
166480,코아스템켐온,KOSDAQ,0,0
439090,마녀공장,KOSDAQ,0,0
290690,소룩스,KOSDAQ,0,0
448730,삼성FN리츠,KOSPI,0,0
003520,영진약품,KOSPI,0,0
007810,코리아써키트,KOSPI,0,0
122640,예스티,KOSDAQ,0,0
089970,브이엠,KOSDAQ,0,0
006405,삼성SDI우,KOSPI,0,0
051980,중앙첨단소재,KOSDAQ,0,0
445680,큐리옥스바이오시스템즈,KOSDAQ,0,0
094360,칩스앤미디어,KOSDAQ,0,0
475150,SK이터닉스,KOSPI,0,0
136510,스마트솔루션즈,KOSDAQ,0,0
033240,자화전자,KOSPI,0,0
007390,네이처셀,KOSDAQ,0,0
445090,에이직랜드,KOSDAQ,0,0
178920,PI첨단소재,KOSPI,0,0
237880,클리오,KOSDAQ,0,0
003280,흥아해운,KOSPI,0,0
032500,케이엠더블유,KOSDAQ,0,0
091810,티웨이항공,KOSPI,0,0
087010,펩트론,KOSDAQ,0,0
376300,디어유,KOSDAQ,0,0
041190,우리기술투자,KOSDAQ,0,0
455900,엔젤로보틱스,KOSDAQ,0,0
003530,한화투자증권,KOSPI,0,0
403550,쏘카,KOSPI,0,0
192650,드림텍,KOSPI,0,0
079160,CJ CGV,KOSPI,0,0
272450,진에어,KOSPI,0,0
066575,LG전자우,KOSPI,0,0
017860,DS단석,KOSPI,0,0
000815,삼성화재우,KOSPI,0,0
058970,엠로,KOSDAQ,0,0
019170,신풍제약,KOSPI,0,0
358570,지아이이노베이션,KOSDAQ,0,0
394280,오픈엣지테크놀로지,KOSDAQ,0,0
114190,강원에너지,KOSDAQ,0,0
378340,필에너지,KOSDAQ,0,0
068240,다원시스,KOSDAQ,0,0
900140,엘브이엠씨홀딩스,KOSPI,0,0
082270,젬백스,KOSDAQ,0,0
950210,프레스티지바이오파마,KOSPI,0,0
090435,아모레퍼시픽우,KOSPI,0,0
206650,유바이오로직스,KOSDAQ,0,0
215600,신라젠,KOSDAQ,0,0
060280,큐렉소,KOSDAQ,0,0
00680K,미래에셋증권2우B,KOSPI,0,0
228760,지노믹트리,KOSDAQ,0,0
095500,미래나노텍,KOSDAQ,0,0
005880,대한해운,KOSPI,0,0
200710,에이디테크놀로지,KOSDAQ,0,0
299030,하나기술,KOSDAQ,0,0
171090,선익시스템,KOSDAQ,0,0
199800,툴젠,KOSDAQ,0,0
389020,자람테크놀로지,KOSDAQ,0,0
460930,현대힘스,KOSDAQ,0,0
194480,데브시스터즈,KOSDAQ,0,0
310210,보로노이,KOSDAQ,0,0
025980,아난티,KOSDAQ,0,0
179900,유티아이,KOSDAQ,0,0
128820,대성산업,KOSPI,0,0
084730,팅크웨어,KOSDAQ,0,0
273060,와이즈버즈,KOSDAQ,0,0
015590,KIB플러그에너지,KOSPI,0,0
086040,바이오톡스텍,KOSDAQ,0,0
352910,오비고,KOSDAQ,0,0
196300,애니젠,KOSDAQ,0,0
222040,코스맥스엔비티,KOSDAQ,0,0
200230,텔콘RF제약,KOSDAQ,0,0
160550,NEW,KOSDAQ,0,0
054920,한컴위드,KOSDAQ,0,0
067290,JW신약,KOSDAQ,0,0
253840,수젠텍,KOSDAQ,0,0
065650,하이퍼코퍼레이션,KOSDAQ,0,0
101140,인바이오젠,KOSPI,0,0
318020,포인트모바일,KOSDAQ,0,0
011300,성안머티리얼스,KOSPI,0,0
204840,지엘팜텍,KOSDAQ,0,0
043220,티에스넥스젠,KOSDAQ,0,0
950200,소마젠,KOSDAQ,0,0
377030,맥스트,KOSDAQ,0,0
218150,미래생명자원,KOSDAQ,0,0
066910,손오공,KOSDAQ,0,0
238090,앤디포스,KOSDAQ,0,0
241690,유니테크노,KOSDAQ,0,0
187420,제노포커스,KOSDAQ,0,0
192250,케이사인,KOSDAQ,0,15
223250,드림씨아이에스,KOSDAQ,0,0
001380,SG글로벌,KOSPI,0,0
014200,광림,KOSDAQ,0,0
205500,액션스퀘어,KOSDAQ,0,0
302550,리메드,KOSDAQ,0,0
123840,뉴온,KOSDAQ,0,0
142280,녹십자엠에스,KOSDAQ,0,0
351330,이삭엔지니어링,KOSDAQ,0,0
034300,신세계건설,KOSPI,0,0
059270,해성에어로보틱스,KOSDAQ,0,0
053980,오상자이엘,KOSDAQ,0,0
389470,인벤티지랩,KOSDAQ,0,0
060230,소니드,KOSDAQ,0,0
208340,파멥신,KOSDAQ,0,0
080000,에스엔유,KOSDAQ,0,0
010170,대한광통신,KOSDAQ,0,0
244920,에이플러스에셋,KOSPI,0,200
376930,노을,KOSDAQ,0,0
288980,모아데이타,KOSDAQ,0,0
347740,피엔케이피부임상연구센타,KOSDAQ,0,0
039860,나노엔텍,KOSDAQ,0,0
036090,위지트,KOSDAQ,0,0
016880,웅진,KOSPI,0,0
009410,태영건설,KOSPI,0,0
308080,바이젠셀,KOSDAQ,0,0
347770,핌스,KOSDAQ,0,0
226400,오스테오닉,KOSDAQ,0,0
333430,일승,KOSDAQ,0,0
004540,깨끗한나라,KOSPI,0,0
417840,저스템,KOSDAQ,0,0
234920,자이글,KOSDAQ,0,0
263800,데이타솔루션,KOSDAQ,0,0
069540,빛과전자,KOSDAQ,0,0
360350,코셈,KOSDAQ,0,0
050110,캠시스,KOSDAQ,0,0
241770,메카로,KOSDAQ,0,0
314130,지놈앤컴퍼니,KOSDAQ,0,0
389140,포바이포,KOSDAQ,0,0
064240,홈캐스트,KOSDAQ,0,0
041590,플래스크,KOSDAQ,0,0
003060,에이프로젠바이오로직스,KOSPI,0,0
321370,센서뷰,KOSDAQ,0,0
002720,국제약품,KOSPI,0,0
359090,씨엔알리서치,KOSDAQ,0,0
323280,태성,KOSDAQ,0,0
007280,한국특강,KOSPI,0,0
361570,알비더블유,KOSDAQ,0,0
019590,엠벤처투자,KOSDAQ,0,0
043260,성호전자,KOSDAQ,0,0
241840,에이스토리,KOSDAQ,0,0
403490,우듬지팜,KOSDAQ,0,0
140430,카티스,KOSDAQ,0,0
363260,모비데이즈,KOSDAQ,0,0
094850,참좋은여행,KOSDAQ,0,0
005870,휴니드,KOSPI,0,0
226440,한송네오텍,KOSDAQ,0,0
368600,아이씨에이치,KOSDAQ,0,0
099220,SDN,KOSDAQ,0,0
087260,모바일어플라이언스,KOSDAQ,0,0
066410,버킷스튜디오,KOSDAQ,0,0
096775,SK이노베이션우,KOSPI,0,0
237820,플레이디,KOSDAQ,0,0
284620,카이노스메드,KOSDAQ,0,0
373200,엑스플러스,KOSDAQ,0,0
089790,제이티,KOSDAQ,0,0
153710,옵티팜,KOSDAQ,0,0
004720,팜젠사이언스,KOSPI,0,0
396300,세아메카닉스,KOSDAQ,0,0
071670,에이테크솔루션,KOSDAQ,0,0
369370,블리츠웨이스튜디오,KOSDAQ,0,0
126880,제이엔케이글로벌,KOSDAQ,0,0
420570,제이투케이바이오,KOSDAQ,0,0
255220,SG,KOSDAQ,0,0
142760,모아라이프플러스,KOSDAQ,0,0
317830,에스피시스템스,KOSDAQ,0,0
011150,CJ씨푸드,KOSPI,0,0
347000,센코,KOSDAQ,0,0
383930,디티앤씨알오,KOSDAQ,0,0
234100,폴라리스세원,KOSDAQ,0,0
219420,링크제니시스,KOSDAQ,0,0
290090,트윔,KOSDAQ,0,0
182400,엔케이맥스,KOSDAQ,0,0
440290,HB인베스트먼트,KOSDAQ,0,0
307180,아이엘사이언스,KOSDAQ,0,0
072990,에이치시티,KOSDAQ,0,0
122350,삼기,KOSDAQ,0,0
434480,모니터랩,KOSDAQ,0,0
118000,에스메디,KOSPI,0,0
442900,미래에셋드림스팩1호,KOSDAQ,0,0
046120,오르비텍,KOSDAQ,0,0
011230,삼화전자,KOSPI,0,0
214270,FSN,KOSDAQ,0,0
096350,대창솔루션,KOSDAQ,0,0
094840,슈프리마에이치큐,KOSDAQ,0,0
276730,제주맥주,KOSDAQ,0,0
239610,에이치엘사이언스,KOSDAQ,0,0
115440,우리넷,KOSDAQ,0,0
290720,푸드나무,KOSDAQ,0,0
03473K,SK우,KOSPI,0,0
239340,줌인터넷,KOSDAQ,0,0
242040,나무기술,KOSDAQ,0,0
119650,KC코트렐,KOSPI,0,0
038870,에코바이오,KOSDAQ,0,0
014790,HL D&I,KOSPI,0,0
037370,EG,KOSDAQ,0,0
053290,NE능률,KOSDAQ,0,0
052900,KX하이텍,KOSDAQ,0,0
101390,아이엠,KOSDAQ,0,0
013360,일성건설,KOSPI,0,0
122690,서진오토모티브,KOSDAQ,0,0
025440,DH오토웨어,KOSDAQ,0,0
017180,명문제약,KOSPI,0,0
002360,SH에너지화학,KOSPI,0,0
276040,스코넥,KOSDAQ,0,0
187660,에이디엠코리아,KOSDAQ,0,0
189330,씨이랩,KOSDAQ,0,0
001290,상상인증권,KOSPI,0,0
084180,수성웹툰,KOSDAQ,0,0
052220,iMBC,KOSDAQ,0,0
049080,기가레인,KOSDAQ,0,0
348030,모비릭스,KOSDAQ,0,0
000105,유한양행우,KOSPI,0,0
109960,AP헬스케어,KOSDAQ,0,0
069460,대호에이엘,KOSPI,0,0
024740,한일단조,KOSDAQ,0,0
049550,잉크테크,KOSDAQ,0,0
129920,대성하이텍,KOSDAQ,0,0
013720,CBI,KOSDAQ,0,0
027740,마니커,KOSPI,0,0
147760,피엠티,KOSDAQ,0,0
085310,엔케이,KOSPI,0,0
002795,아모레G우,KOSPI,0,0
900340,윙입푸드,KOSDAQ,0,0
240600,유진테크놀로지,KOSDAQ,0,0
347860,알체라,KOSDAQ,0,0
225220,제놀루션,KOSDAQ,0,0
308170,씨티알모빌리티,KOSPI,0,0
057680,티사이언티픽,KOSDAQ,0,0
222810,세토피아,KOSDAQ,0,0
004060,SG세계물산,KOSPI,0,0
33626K,두산퓨얼셀1우,KOSPI,0,0
007110,일신석재,KOSPI,0,0
064090,웨스트라이즈,KOSDAQ,0,0
049180,셀루메드,KOSDAQ,0,0
201490,미투온,KOSDAQ,0,0
185490,아이진,KOSDAQ,0,0
136410,아셈스,KOSDAQ,0,0
008970,동양철관,KOSPI,0,0
024840,KBI메탈,KOSDAQ,0,0
095270,웨이브일렉트로,KOSDAQ,0,0
056730,CNT85,KOSDAQ,0,0
031820,콤텍시스템,KOSPI,0,0
025550,한국선재,KOSDAQ,0,0
246720,아스타,KOSDAQ,0,0
263540,어스앤에어로스페이스,KOSDAQ,0,0
003925,남양유업우,KOSPI,0,0
171010,램테크놀러지,KOSDAQ,0,0
168330,내츄럴엔도텍,KOSDAQ,0,0
043910,자연과환경,KOSDAQ,0,0
303530,이노뎁,KOSDAQ,0,0
263050,유틸렉스,KOSDAQ,0,0
388790,라이콤,KOSDAQ,0,0
274400,이노시뮬레이션,KOSDAQ,0,0
064520,테크엘,KOSDAQ,0,0
263700,케어랩스,KOSDAQ,0,0
080530,코디,KOSDAQ,0,0
327260,RF머트리얼즈,KOSDAQ,0,0
450520,인스웨이브시스템즈,KOSDAQ,0,0
065950,웰크론,KOSDAQ,0,0
321260,프로이천,KOSDAQ,0,0
024800,유성티엔에스,KOSDAQ,0,0
100590,머큐리,KOSDAQ,0,0
063440,SM Life Design,KOSDAQ,0,0
068050,팬엔터테인먼트,KOSDAQ,0,0
220180,핸디소프트,KOSDAQ,0,0
355690,에이텀,KOSDAQ,0,0
033540,파라텍,KOSDAQ,0,0
033320,제이씨현시스템,KOSDAQ,0,0
222160,NPX,KOSDAQ,0,0
301300,바이브컴퍼니,KOSDAQ,0,0
322180,티라유텍,KOSDAQ,0,0
000220,유유제약,KOSPI,0,0
270870,뉴트리,KOSDAQ,0,0
083660,CSA 코스믹,KOSDAQ,0,0
032790,엠젠솔루션,KOSDAQ,0,0
307930,컴퍼니케이,KOSDAQ,0,0
160600,이큐셀,KOSDAQ,0,0
203690,스피어파워,KOSDAQ,0,0
029480,광무,KOSDAQ,0,0
274090,켄코아에어로스페이스,KOSDAQ,0,0
088800,에이스테크,KOSDAQ,0,0
439580,블루엠텍,KOSDAQ,0,0
054620,APS,KOSDAQ,0,0
104480,티케이케미칼,KOSDAQ,0,0
011700,한신기계,KOSPI,0,0
008700,아남전자,KOSPI,0,0
261200,덴티스,KOSDAQ,0,0
305090,마이크로디지탈,KOSDAQ,0,0
452190,한빛레이저,KOSDAQ,0,0
348150,고바이오랩,KOSDAQ,0,0
032860,더라미,KOSDAQ,0,0
072770,율호,KOSDAQ,0,0
159010,아스플로,KOSDAQ,0,0
170920,엘티씨,KOSDAQ,0,0
039560,다산네트웍스,KOSDAQ,0,0
277880,티에스아이,KOSDAQ,0,0
001020,페이퍼코리아,KOSPI,0,0
078940,퀀타피아,KOSDAQ,0,0
023900,풍국주정,KOSDAQ,0,0
092190,서울바이오시스,KOSDAQ,0,0
226330,신테카바이오,KOSDAQ,0,0
131400,이브이첨단소재,KOSDAQ,0,0
195990,에이비프로바이오,KOSDAQ,0,0
086960,MDS테크,KOSDAQ,0,0
012860,모베이스전자,KOSDAQ,0,0
002780,진흥기업,KOSPI,0,0
001045,CJ우,KOSPI,0,0
082850,우리바이오,KOSDAQ,0,0
070960,용평리조트,KOSPI,0,0
002210,동성제약,KOSPI,0,0
014160,대영포장,KOSPI,0,0
306620,네온테크,KOSDAQ,0,0
338840,와이바이오로직스,KOSDAQ,0,0
000180,성창기업지주,KOSPI,0,0
065450,빅텍,KOSDAQ,0,0
293780,압타바이오,KOSDAQ,0,0
082800,비보존 제약,KOSDAQ,0,0
340360,다보링크,KOSDAQ,0,0
263600,덕우전자,KOSDAQ,0,0
019550,SBI인베스트먼트,KOSDAQ,0,0
006490,인스코비,KOSPI,0,0
377480,마음AI,KOSDAQ,0,0
036630,세종텔레콤,KOSDAQ,0,0
065660,안트로젠,KOSDAQ,0,0
217730,강스템바이오텍,KOSDAQ,0,0
003547,대신증권2우B,KOSPI,0,0
180400,DXVX,KOSDAQ,0,0
419080,엔젯,KOSDAQ,0,0
149980,하이로닉,KOSDAQ,0,0
311320,지오엘리먼트,KOSDAQ,0,0
052790,액토즈소프트,KOSDAQ,0,0
033170,시그네틱스,KOSDAQ,0,0
417500,제이아이테크,KOSDAQ,0,0
900250,크리스탈신소재,KOSDAQ,0,0
357230,에이치피오,KOSDAQ,0,0
376190,LB루셈,KOSDAQ,0,0
